	text	user	len	ID	Date	Source	Like	RTs	Geo
357	"#Italien schließt die gesamte ""nicht lebensnotwendige"" Produktion im Land. Apotheken und Supermärkte bleiben ausges… https://t.co/riLOZiiYZF"	ZEIT ONLINE WISSEN	140	1241505931814416386	2020-03-21 23:24:14	ZEITonline	1	1	
358	"#Italien lässt sämtliche ""nicht lebensnotwendigen"" Unternehme und Fabriken schließen. Unser Newsblog… https://t.co/zxGhIw9zrn"	ZEIT ONLINE	125	1241505930359029760	2020-03-21 23:24:14	ZEITonline	47	25	
359	RT @Eckleben: Der in #Europa und #Deutschland meistgehaßte #US-Präsident #Trump schafft über Nacht  landesweit die #Lohnfortzahlung im Kran…	Karen Lennartz	140	1241505910838702080	2020-03-21 23:24:09	Twitter for Android	0	187	
360	RT @Eckleben: Der in #Europa und #Deutschland meistgehaßte #US-Präsident #Trump schafft über Nacht  landesweit die #Lohnfortzahlung im Kran…	Don't fool me 🇩🇪🇬🇷	140	1241505843209797632	2020-03-21 23:23:53	Twitter for Android	0	187	
361	"RT @SEENOTRETTUNG: #CORONAVIRUS
#Moria ist #COVID19 hilflos ausgeliefert! #savethem 
Quelle: https://t.co/Kdlsnx1wwo https://t.co/GPVupHF5d2"	Simply the Best	140	1241505840848343041	2020-03-21 23:23:53	Twitter for Android	0	49	
362	"RT @Polizei_NH: ⚠ #Corona

Das ganze Land Ägypten ist durch das @rki_de heute zum Risikogebiet erklärt worden.

➡ Rückkehrer aus einem Kris…"	haekelfreak (🏡)	140	1241505836641456132	2020-03-21 23:23:52	Twitter for Android	0	21	
363	"RT @WHOAFRO: #COVID19 Cases in Africa (2/2)
3🇨🇫CAF
3🇨🇬COG
3🇬🇦GAB
3🇱🇷LBR
3🇳🇦NAM
3🇸🇩SDN
2🇧🇯BEN
2🇬🇳GIN
2🇲🇷MTR
2🇿🇲ZMB
2🇿🇼ZIM
1🇨🇻CV
1🇹🇩TCD 
1🇩🇯D…"	Jimmy	140	1241505784803938304	2020-03-21 23:23:39	Twitter Web App	0	89	
364	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	Tulipán	139	1241505744744300544	2020-03-21 23:23:30	Twitter for Android	0	275	
365	RT @andbhold: Ärztin in Basel spricht Klartext zur Gefahr für alle, die uns droht, wenn die #COVID19 Infektionen nicht schon vorgestern dra…	Christina Marx	140	1241505742441586690	2020-03-21 23:23:29	Twitter for iPad	0	51	
366	RT @tim_cse: Twitter hat die Richtlinien für #COVID19 angepasst. Accounts, die Falschaussagen, Verharmlosungen, entgegen wissenschaftl. Fak…	Tim W.	140	1241505696954408960	2020-03-21 23:23:18	Twitter for iPhone	0	101	
367	"RT @Amanoman1: Wir Pflegekräfte brauchen keine Klatscherei. Wir wollen auch keine Merci Schokolade &amp; warme Worte!
Wir brauchen 4000€ brutto…"	/''')	144	1241505655418216448	2020-03-21 23:23:08	Twitter for Android	0	3378	
368	"RT @rki_de: Heute, 20.3. NEU auf https://t.co/AA2NnOkYM5

Unter­­stützungs­­personal Krisen­­manage­ment gesucht (#Corona Containment Scout…"	Designated use	140	1241505639211438082	2020-03-21 23:23:05	Twitter Web App	0	166	
369	Quizfrage. Er kommt aus #Bayern, genauer gesagt aus #Franken. Er zeigt Führungsqualitäten in der #Corona Kriese, di… https://t.co/URPXLinF5O	H.-P. Olschewski	140	1241505619896655872	2020-03-21 23:23:00	Twitter Web App	0	0	
370	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	ingo jaeger	140	1241505603064926210	2020-03-21 23:22:56	Twitter for Android	0	222	
371	RT @ZDFheute: Das #Coronavirus trifft die Wirtschaft mit aller Wucht. Noch sehen Experten keine Preisveränderungen auf dem Immobilienmarkt.…	Toyota Corona 2000 Station Wagon	140	1241505570831679490	2020-03-21 23:22:48	Twitter for Android	0	14	
372	Trump hat ein gutes Gefühl, weil er schon häufig Recht hatte. #COVID19	WurstprofESSØR	70	1241505551034482689	2020-03-21 23:22:44	Twitter for Android	0	0	
373	RT @Tagesspiegel: In den USA ist ein #Coronavirus-Schnelltest zugelassen worden. Er liefert in 45 Minuten ein Ergebnis. Unser Liveblog zu #…	Homo sapiens	140	1241505550745075718	2020-03-21 23:22:44	Twitter for Android	0	31	
374	RT @PolizeiBerlin_E: Der Senat von Berlin hat beschlossen, dass ab Montag auch Familien Anspruch auf eine Notbetreuung haben, wenn nur ein…	Sabine Tischendorf	139	1241505531732377601	2020-03-21 23:22:39	Twitter for iPhone	0	79	
375	RT @maternus: Der Spiegel mit einer herzzereißenden Geschichte über eine 71jährige Seniorentreff-Omi, die mehr Angst vor der #AfD hat als v…	Pösch Angela	140	1241505529350049802	2020-03-21 23:22:38	Twitter for iPhone	0	11	
376	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Max Hansen	140	1241505527357681664	2020-03-21 23:22:38	Twitter Web App	0	1357	
377	"Das was @jOevermeyer sagt!👇

#COVID19-Impfstoffe und Medikamente dürfen nicht exklusiv sein.
#solidarischeForschung https://t.co/khJHSymphM"	Julia Aries	139	1241505376060813312	2020-03-21 23:22:02	Twitter for iPhone	3	1	
378	"RT @Fan_Tas_Tisch: Wer glaubt, die aktuellen Maßnahmen wären überzogen, möge 10 Min Harald Lesch zuhören. 

Danach sollte es wirklich JEDER…"	Kaffeesatzleser	140	1241505363498852353	2020-03-21 23:21:59	Twitter for Android	0	54	
379	RT @ZDFheute: Es wird immer deutlicher, dass auch viele jüngere Menschen schwer an an Corona erkranken. Die @WHO warnt eindringlich und ruf…	Ella König	140	1241505336760184833	2020-03-21 23:21:52	Twitter for Android	0	919	
380	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Matjesfilet	140	1241505281445638147	2020-03-21 23:21:39	Twitter Web App	0	222	
381	RT @FRNKFRT_SPPRTR: In den letzten 4 Tagen nimmt die prozentuale Steigerung an Neu-Infizierungen in Hessen signifikant ab. Die Maßnahmen gr…	Tigram	140	1241505254845317120	2020-03-21 23:21:33	TweetDeck	0	1	
382	"RT @claudia_kade: Auf den Intensivstationen landen immer öfter junge Coronapatienten, manche um die 20

""Wir sehen das ganze Altersspektrum…"	Triumph #551	140	1241505241960452097	2020-03-21 23:21:30	Twitter for iPhone	0	343	
383	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	Anne Stn	139	1241505099773591557	2020-03-21 23:20:56	Twitter for Android	0	275	
384	"RT @DoebertSteffen: Covid19  Kundgebung vor dem Roten Rathaus 20.03.2020 
aus den Nachrichten 
@HeimatNeue @MietenwahnsinnB @BuendnisZRV
#c…"	FriGGa Wendt	140	1241505086507044866	2020-03-21 23:20:53	Twitter Web App	0	4	
385	"RT @StiftungCharite: +Empfehlung+
Verdacht auf #COVID19: Muss ich zum Arzt oder Test? Die #CovApp der @ChariteBerlin gibt Antworten. 
👉http…"	Stephan Standfuß	140	1241505065124454401	2020-03-21 23:20:48	Twitter Web App	0	1	
386	RT @Mau_Ri_83: #ItalienNews. Alles weist darauf hin, dass es einen Zusammenhang gibt zwischen Grad der #Industrialisierung und #COVID19-Ver…	Ambystoma mexicanum	140	1241505021730177025	2020-03-21 23:20:37	Twitter for Android	0	129	
387	RT @tim_cse: Twitter hat die Richtlinien für #COVID19 angepasst. Accounts, die Falschaussagen, Verharmlosungen, entgegen wissenschaftl. Fak…	Rufer 🔊	140	1241505013588951040	2020-03-21 23:20:35	Twitter for Android	0	101	
388	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	Sigrid Andreae	139	1241505010627854336	2020-03-21 23:20:35	Twitter for iPhone	0	275	
389	"RT @DerPoet5: Ich möchte ein klares Zeichen setzen, um meinen kleinen Teil in der #Corona Krise  beizutragen 

Deshalb habe ich hinter mein…"	SnäckSy🏠	140	1241504989496913927	2020-03-21 23:20:30	Twitter for Android	0	689	
390	Französische #Covid19-Patienten werden nach Deutschland ausgeflogen, um den vollkommen überlasteten Krankenhäusern… https://t.co/qBOoeCmUhv	Felix Maximilian	139	1241504865202966530	2020-03-21 23:20:00	Twitter Web App	1	0	
391	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	ZEN❓von ❤ zu ❤ (🏠)👍🏼😉‼	140	1241504817098428416	2020-03-21 23:19:49	Twitter for Android	0	1357	
392	"RT @enough14D: #Wuppertal, #COVID19 Quarantäne-Tagebuch, 4. Tag: ""Staatslenker*innen plappern über Solidarität"" - #corona #COVID-19 #COVID1…"	sebastianlotzer	140	1241504809301225473	2020-03-21 23:19:47	Twitter Web App	0	0	
393	"RT @SEENOTRETTUNG: #CORONAVIRUS
#Moria ist #COVID19 hilflos ausgeliefert! #savethem 
Quelle: https://t.co/Kdlsnx1wwo https://t.co/GPVupHF5d2"	Korallenherz	140	1241504760018210819	2020-03-21 23:19:35	TweetDeck	0	49	
394	RT @Tagesspiegel: In den USA ist ein #Coronavirus-Schnelltest zugelassen worden. Er liefert in 45 Minuten ein Ergebnis. Unser Liveblog zu #…	Florian André Unterburger	140	1241504730427293698	2020-03-21 23:19:28	Twitter for Android	0	31	
395	RT @Das_NETTZ: Das Attentat in #Hanau liegt einen Monat zurück. Rassistische Angriffe wegen #COVID19 gibt es leider auch. Die Liste könnte…	Perry Bell	139	1241504721451573248	2020-03-21 23:19:26	Twitter for iPhone	0	21	
396	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Oury	140	1241504715827011590	2020-03-21 23:19:24	Twitter for iPhone	0	222	
397	"RT @WHOAFRO: #COVID19 Cases in Africa (2/2)
3🇨🇫CAF
3🇨🇬COG
3🇬🇦GAB
3🇱🇷LBR
3🇳🇦NAM
3🇸🇩SDN
2🇧🇯BEN
2🇬🇳GIN
2🇲🇷MTR
2🇿🇲ZMB
2🇿🇼ZIM
1🇨🇻CV
1🇹🇩TCD 
1🇩🇯D…"	Designated use	140	1241504710521167873	2020-03-21 23:19:23	Twitter Web App	0	89	
398	"freude, schöner götterfunken.
heute 18 uhr. #balkonkonzert 
ode an die freude.
#balkomusi20 #erfurt #deutschland… https://t.co/iD20USJIXJ"	pictureteam	137	1241504662601314305	2020-03-21 23:19:12	TweetDeck	0	0	
399	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	O.W. Hadek	140	1241504653340278786	2020-03-21 23:19:10	TweetDeck	0	222	
400	RT @Peter_Schaar: Um den unsinnigen und gefährlichen Überbietungswettbewerb zu verhindern, brauchen wir eine strikte #Erfolgskontrolle: Was…	Ruth Kastner	140	1241504633308229636	2020-03-21 23:19:05	Twitter for iPhone	0	22	
401	RT @HAZ: Offiziell könnten die Supermärkte in Niedersachsen in der Corona-Krise auch am Sonntag öffnen – doch die Betreiber in #Hannover ve…	Iris1983riahi	140	1241504633178243074	2020-03-21 23:19:05	Twitter for Android	0	4	
402	RT @HartmutVennen: #Desinfektionsmittel zu Hause selber machen - nach dem Rezept der #WHO kein Problem: 750 ml #Isopropanol (oder 840 ml #E…	Su Rudolph	140	1241504619068604417	2020-03-21 23:19:01	Twitter for Android	0	0	
403	RT @LeftvisionClips: Während sich das europäische Festland in der Coronaschockstarre befindet, würde ein #covid19 Ausbruch in #Moria, auf d…	Bibi	140	1241504594817146881	2020-03-21 23:18:56	Twitter for Android	0	48	
404	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Moritz zu Hause Bleiben Müller 🇪🇺	140	1241504546289057794	2020-03-21 23:18:44	Twitter for Android	0	1357	
405	"RT @SEENOTRETTUNG: #CORONAVIRUS
#Moria ist #COVID19 hilflos ausgeliefert! #savethem 
Quelle: https://t.co/Kdlsnx1wwo https://t.co/GPVupHF5d2"	Zesyra	140	1241504535924924418	2020-03-21 23:18:42	Twitter for Android	0	49	
406	Gerade auf @Kachelmannwettr ein paar europäische Länder durchgeklickt bzgl. der bestätigten #COVID19 Fälle. Puh, da… https://t.co/fxkRespMUy	Florian Schmitt	140	1241504532431077380	2020-03-21 23:18:41	Twitter for iPhone	0	0	
407	"RT @dunjahayali: 1000 Dank an alle, die zuhause bleiben, Abstand halten und/oder 🇩🇪 am Laufen halten!!!

Prävention ist keine Hysterie - un…"	Christa Wölfel	140	1241504491146481670	2020-03-21 23:18:31	Twitter for iPad	0	57	
408	RT @Stadt_Wien: Auch wenn es schwer fällt: Ihr müsst jetzt auch einmal ein bisserl brav sein! So eine Eilmeldung des kaiserlichen Hofes mit…	Stefan (Olaf)	140	1241504463229267970	2020-03-21 23:18:24	Twitter for iPhone	0	665	
409	RT @PolizeiBerlin_E: Wir haben weiterhin die Aufgabe, die Einhaltung der Verordnung zu kontrollieren - besonders um Menschen vor denen zu s…	Toyota Corona 2000 Station Wagon	140	1241504437350342660	2020-03-21 23:18:18	Twitter for Android	0	37	
410	RT @ichbinkoelnerin: ICH FÜHLE MICH KOMPLETT VERARSCHT #Ausgangssperre #Bayern #wirbleibendaheim #WirvsVirus und @cducsubt holen 1600 Migra…	Casilein77	140	1241504434028412929	2020-03-21 23:18:17	Twitter for Android	0	123	
411	"#Leipzig: 9 Infizierte in stationärer Behandlung; 2 davon kritisch erkrankt
/LVZ
#coronavirus #Covid_19 #COVID19 #covid19leipzig"	COVID-19 Leipzig	128	1241504433835511810	2020-03-21 23:18:17	TwitPane for Android	0	0	
412	RT @Markus_Soeder: Vorläufige Ausgangsbeschränkung in Bayern anlässlich der Corona-Pandemie. #COVID19 #bayern https://t.co/WwHYYAvBQv	Tryyton	133	1241504427455975434	2020-03-21 23:18:16	Twitter Web App	0	832	
413	RT @MDRAktuell: Intensivmediziner klagen über massiven Preisanstieg bei wichtigen Medikamenten. Deutsche Gesellschaft für Anästhesiologie u…	Problemkind	140	1241504399492632576	2020-03-21 23:18:09	Twitter for Android	0	206	
414	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Gerald-Chr. Heintges	140	1241504389971443714	2020-03-21 23:18:07	Twitter Web App	0	222	
415	RT @Peter_Schaar: Im @leopoldina-Papier wird auch das Hochfahren der Testkapazitäten auf #COVID19 gefordert - Dagegen ist von verstärkter Ü…	ℤ𝕒𝕣𝕒𝕤 𝕄𝕍	140	1241504366798012416	2020-03-21 23:18:01	Twitter Web App	0	39	
416	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Theresa	140	1241504358778494982	2020-03-21 23:17:59	Twitter for iPhone	0	222	
417	"RT @PeptoRL: Bitte nehmt euch die 10 Minuten zu #SocialDistanacing  #PhysicalDistancing in Zeiten von #covid19 #CoronaVirusDE 
Eine schweiz…"	(((Kilian))) ☮ ✏️ ⚓ 🕹	140	1241504354651320320	2020-03-21 23:17:58	Twitter for Android	0	6	
418	RT @Peter_Schaar: Im @leopoldina-Papier wird auch das Hochfahren der Testkapazitäten auf #COVID19 gefordert - Dagegen ist von verstärkter Ü…	Jens	140	1241504346505916423	2020-03-21 23:17:56	Twitter for Android	0	39	
419	Oida, jetzt visualisiert das @bmsgpk die #CoViD19 Fälle pro Fläche und macht #Wien damit zur Seuchenhauptstadt. Ich… https://t.co/D6EGr6txEM	Thomas Zehetbauer 🖖🏳️‍🌈☮️	140	1241504318366396416	2020-03-21 23:17:50	TweetDeck	2	1	
420	RT @Tagesspiegel: In den USA ist ein #Coronavirus-Schnelltest zugelassen worden. Er liefert in 45 Minuten ein Ergebnis. Unser Liveblog zu #…	vural günay 08 Artvin	140	1241504282828058629	2020-03-21 23:17:41	Twitter for Android	0	31	
421	RT @Eckleben: Der in #Europa und #Deutschland meistgehaßte #US-Präsident #Trump schafft über Nacht  landesweit die #Lohnfortzahlung im Kran…	Gertel	140	1241504266969329666	2020-03-21 23:17:37	Twitter Web App	0	187	
422	"#COVID19 je 1.000 EW je Bundesland 21.03.
&gt;0,4 HH
&gt;0,3 NRW, BaWü
&gt;0,25 Bayern, Berlin, Rheinl-Pfalz,
&gt;0,2 Bremen, S… https://t.co/t67fQcCBQq"	Stefan Schubert	152	1241504257368612864	2020-03-21 23:17:35	Twitter for iPad	0	0	
423	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Isherwood Williams	140	1241504246207569921	2020-03-21 23:17:32	Twitter Web App	0	1357	
424	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	selela🌪	140	1241504176800219136	2020-03-21 23:17:16	Twitter for iPhone	0	222	
425	RT @MDRAktuell: Intensivmediziner klagen über massiven Preisanstieg bei wichtigen Medikamenten. Deutsche Gesellschaft für Anästhesiologie u…	Frau Z.	140	1241504163571302400	2020-03-21 23:17:13	Twitter for Android	0	206	
426	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Salzstreuer	140	1241504146144067584	2020-03-21 23:17:09	Twitter for Android	0	222	
427	"Oder aber alternativ, dass eben ältere Menschen ohne ""Online-Shopping"" auch die Möglichkeit haben, diverse Dinge im… https://t.co/xPgaMQmBtj"	♫ ♪ Kirsten 🌙☀️	140	1241504141115088896	2020-03-21 23:17:07	Twitter Web App	0	1	
428	RT @PhillipGoik: Ich glaube, dass die Mehrheit meiner Followerschaft mit dieser Aussage mehr anfangen kann 🙈 #Nerd 73 de DL2PG ✌️ Wenn alle…	Perahoky	140	1241504069061132289	2020-03-21 23:16:50	Twitter Web App	0	8	
429	RT @Peter_Schaar: Im @leopoldina-Papier wird auch das Hochfahren der Testkapazitäten auf #COVID19 gefordert - Dagegen ist von verstärkter Ü…	Hanno Foest ℗	140	1241504040720228352	2020-03-21 23:16:43	Twitter Web App	0	39	
430	Der @landkreiskassel richtet ein #Covid19-Bürgertelefon ein https://t.co/bAfti1fHFg	Der Ex-Nordhessische	83	1241504038744739841	2020-03-21 23:16:43	Twitter Web App	0	0	
431	"RT @WHOAFRO: #COVID19 Cases in Africa (2/2)
3🇨🇫CAF
3🇨🇬COG
3🇬🇦GAB
3🇱🇷LBR
3🇳🇦NAM
3🇸🇩SDN
2🇧🇯BEN
2🇬🇳GIN
2🇲🇷MTR
2🇿🇲ZMB
2🇿🇼ZIM
1🇨🇻CV
1🇹🇩TCD 
1🇩🇯D…"	Carranza, Daniel (old guy & rescue Pibble, Athena)	140	1241504033501675521	2020-03-21 23:16:42	Twitter for iPad	0	89	
432	RT @MDRAktuell: Intensivmediziner klagen über massiven Preisanstieg bei wichtigen Medikamenten. Deutsche Gesellschaft für Anästhesiologie u…	scarlett dream	140	1241504026245595138	2020-03-21 23:16:40	Twitter for iPhone	0	206	
433	Eine Teilschuld an dieser Hamsterei tragen auch die Supermarktbetreiber. Sie könnten den Verkauf solcher Waren besc… https://t.co/kX6H46WNYJ	Marianna Henning	140	1241504020373606405	2020-03-21 23:16:39	Twitter Web App	2	0	
434	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	fcbayernfan	140	1241503995568537602	2020-03-21 23:16:33	Twitter for iPhone	0	1357	
435	RT @Peter_Schaar: Im @leopoldina-Papier wird auch das Hochfahren der Testkapazitäten auf #COVID19 gefordert - Dagegen ist von verstärkter Ü…	Sascha	140	1241503975616262151	2020-03-21 23:16:28	Twidere for Android (Deprecated)	0	39	
436	RT @Eckleben: Der in #Europa und #Deutschland meistgehaßte #US-Präsident #Trump schafft über Nacht  landesweit die #Lohnfortzahlung im Kran…	pete‘s Team Heimat	140	1241503966153883651	2020-03-21 23:16:26	Twitter for iPad	0	187	
437	RT @atlantikbruecke: Virologe und Seuchenexperte @AlexanderKekule im Gespräch mit @sigmargabriel und @daviddeissner über die hohe Dunkelzif…	Weghorn	140	1241503957719056384	2020-03-21 23:16:24	Twitter for Android	0	52	
